weight,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence
0.3,5.04,3.19,1.89,0,1,0,0,0,0,0,0,3.0,1.0,1.0,1.0,2.0,4.0
0.51,4.48,4.46,3.18,0,0,0,0,0,0,1,0,6.0,7.0,0.0,0.0,2.0,0.0
0.5,4.96,5.01,3.17,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,1.0,5.0
0.8,5.47,4.97,3.38,1,0,0,0,0,0,0,0,6.0,11.0,0.0,0.0,1.0,4.0
0.5,4.98,5.04,3.14,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,4.0
0.7,7.1,5.03,3.0,0,0,0,0,1,0,0,0,7.0,3.0,0.0,0.0,1.0,3.0
0.5,4.85,4.91,3.27,0,0,0,0,0,0,0,1,5.0,6.0,3.0,0.0,2.0,0.0
0.51,5.08,5.12,3.19,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,3.0
0.5,5.02,5.05,3.16,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,4.0
0.41,5.06,3.8,2.38,0,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,1.0,3.0
0.32,4.85,3.18,2.17,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0
0.5,4.9,4.21,2.86,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.97,5.45,5.12,4.01,1,0,0,0,0,0,0,0,6.0,5.0,2.0,1.0,1.0,0.0
0.8,5.36,5.15,3.5,1,0,0,0,0,0,0,0,4.0,7.0,0.0,1.0,2.0,0.0
0.51,5.1,5.13,3.19,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,3.0
0.75,5.41,4.92,3.32,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,3.0
0.41,4.9,3.65,2.35,0,1,0,0,0,0,0,0,5.0,5.0,1.0,0.0,2.0,0.0
0.5,5.1,5.14,3.07,0,0,0,0,0,0,0,1,2.0,8.0,1.0,1.0,1.0,0.0
0.26,4.09,4.11,2.52,0,0,0,0,0,0,0,1,1.0,3.0,0.0,0.0,0.0,0.0
0.46,4.76,4.85,3.1,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,2.0,0.0
0.5,4.8,4.88,3.19,0,0,0,0,0,0,0,1,5.0,1.0,2.0,0.0,2.0,3.0
0.5,8.01,4.13,2.6,0,0,0,1,0,0,0,0,5.0,3.0,0.0,0.0,0.0,0.0
1.51,7.29,5.85,3.97,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0
0.5,5.06,5.08,3.16,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,3.0
0.5,6.64,4.42,2.72,0,0,0,0,1,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0
0.3,4.75,3.2,2.05,0,1,0,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,4.0
0.5,4.79,4.87,3.2,0,0,0,0,0,0,0,1,5.0,5.0,2.0,0.0,1.0,0.0
0.51,4.95,4.99,3.21,0,0,0,0,0,0,0,1,7.0,4.0,1.0,1.0,1.0,0.0
0.3,3.78,3.73,2.54,0,0,0,0,0,0,1,0,5.0,1.0,1.0,1.0,2.0,0.0
0.6,4.76,4.67,3.37,0,0,0,0,0,0,1,0,3.0,6.0,0.0,0.0,2.0,0.0
0.7,4.92,4.83,3.37,1,0,0,0,0,0,0,0,4.0,8.0,1.0,0.0,2.0,0.0
0.5,5.0,5.03,3.17,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
0.35,3.97,3.91,2.84,0,0,0,0,0,0,1,0,5.0,2.0,1.0,0.0,2.0,3.0
0.52,4.6,4.49,3.03,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,3.0
0.5,5.1,5.13,3.11,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,4.0
1.2,6.21,5.72,3.97,1,0,0,0,0,0,0,0,7.0,9.0,1.0,0.0,2.0,5.0
0.35,4.52,4.54,2.8,0,0,0,0,0,0,0,1,5.0,8.0,0.0,1.0,0.0,0.0
0.5,4.91,4.97,3.22,0,0,0,0,0,0,0,1,6.0,3.0,2.0,0.0,1.0,0.0
0.5,4.9,4.96,3.2,0,0,0,0,0,0,0,1,5.0,6.0,1.0,0.0,1.0,3.0
0.5,5.14,5.18,3.08,0,0,0,0,0,0,0,1,2.0,7.0,0.0,0.0,0.0,3.0
1.63,6.69,6.29,4.27,1,0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,1.0,3.0
0.5,4.99,5.01,3.14,0,0,0,0,0,0,0,1,5.0,3.0,1.0,1.0,1.0,5.0
0.5,5.07,5.1,3.18,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,0.0
0.4,4.08,4.01,2.97,0,0,0,0,0,0,1,0,5.0,1.0,1.0,1.0,2.0,3.0
1.51,6.66,6.3,4.25,1,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0
0.5,7.6,4.17,2.63,0,0,0,1,0,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0
1.21,6.81,5.58,3.79,1,0,0,0,0,0,0,0,2.0,13.0,0.0,0.0,1.0,4.0
0.5,4.96,5.01,3.19,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,1.0,3.0
0.3,3.77,3.73,2.65,0,0,0,0,0,0,1,0,4.0,2.0,0.0,0.0,1.0,0.0
0.5,5.07,5.1,3.05,0,0,0,0,0,0,0,1,4.0,4.0,1.0,1.0,1.0,5.0
1.26,6.32,5.89,3.97,1,0,0,0,0,0,0,0,4.0,15.0,0.0,0.0,1.0,3.0
0.5,5.07,5.13,3.13,0,0,0,0,0,0,0,1,7.0,1.0,1.0,0.0,1.0,0.0
0.5,4.96,5.01,3.21,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,2.0,0.0
0.5,5.01,5.07,3.08,0,0,0,0,0,0,0,1,7.0,3.0,1.0,0.0,1.0,0.0
0.8,5.2,5.19,3.5,1,0,0,0,0,0,0,0,5.0,7.0,1.0,0.0,2.0,0.0
0.5,6.16,4.46,2.78,0,0,0,0,1,0,0,0,5.0,3.0,0.0,1.0,2.0,0.0
0.5,5.01,4.28,2.79,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,4.0
0.5,6.11,4.53,2.82,0,0,0,0,1,0,0,0,3.0,3.0,0.0,0.0,1.0,4.0
0.5,4.87,4.91,3.23,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,2.0,3.0
0.35,4.53,4.57,2.81,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,4.0
0.59,4.69,4.51,3.08,1,0,0,0,0,0,0,0,5.0,0.0,1.0,1.0,2.0,4.0
0.5,4.97,5.03,3.21,0,0,0,0,0,0,0,1,7.0,7.0,1.0,0.0,1.0,0.0
0.5,5.02,5.05,3.17,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,1.0,5.0
1.03,6.22,5.41,3.67,1,0,0,0,0,0,0,0,6.0,7.0,0.0,0.0,0.0,3.0
0.5,6.28,4.57,2.81,0,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0
0.31,4.32,4.35,2.66,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0
0.8,5.47,5.03,3.42,1,0,0,0,0,0,0,0,6.0,10.0,0.0,0.0,1.0,3.0
0.52,6.97,4.4,2.72,0,0,0,0,1,0,0,0,6.0,2.0,0.0,1.0,1.0,0.0
0.51,4.54,4.47,3.04,0,0,0,0,0,0,1,0,5.0,8.0,0.0,0.0,1.0,3.0
0.31,4.03,4.68,2.76,0,0,1,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
0.5,5.09,5.13,3.12,0,0,0,0,0,0,0,1,4.0,5.0,0.0,0.0,1.0,0.0
0.4,4.73,4.76,2.92,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,5.0
1.01,6.19,5.26,3.65,1,0,0,0,0,0,0,0,4.0,7.0,1.0,0.0,1.0,4.0
0.7,8.1,4.76,2.97,0,0,0,0,0,1,0,0,4.0,2.0,0.0,0.0,1.0,0.0
0.8,5.77,4.97,3.37,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,0.0,4.0
0.51,6.49,4.49,2.72,0,0,0,0,1,0,0,0,6.0,6.0,0.0,0.0,1.0,5.0
0.31,4.29,4.78,2.66,0,0,1,0,0,0,0,0,4.0,3.0,0.0,0.0,1.0,0.0
0.5,4.18,4.17,3.13,0,0,0,0,0,0,1,0,5.0,4.0,1.0,0.0,1.0,0.0
0.31,4.16,4.71,2.76,0,0,1,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0
1.01,8.68,5.68,3.46,0,0,0,0,0,1,0,0,5.0,8.0,0.0,0.0,0.0,5.0
0.3,4.02,4.76,2.72,0,0,1,0,0,0,0,0,7.0,3.0,1.0,0.0,1.0,0.0
1.0,5.64,5.31,3.82,1,0,0,0,0,0,0,0,7.0,6.0,2.0,0.0,1.0,0.0
0.29,4.04,4.81,2.69,0,0,1,0,0,0,0,0,4.0,4.0,1.0,1.0,2.0,3.0
0.9,5.93,6.02,3.9,0,0,0,0,0,0,0,1,7.0,8.0,1.0,1.0,1.0,4.0
0.29,4.22,4.57,2.62,0,0,1,0,0,0,0,0,6.0,1.0,2.0,2.0,2.0,3.0
0.65,4.74,4.65,3.37,0,0,0,0,0,0,1,0,4.0,6.0,0.0,0.0,1.0,0.0
0.5,5.07,5.09,3.13,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,3.0
0.5,4.44,4.39,3.15,0,0,0,0,0,0,1,0,6.0,6.0,0.0,0.0,1.0,0.0
0.5,4.45,4.35,3.05,1,0,0,0,0,0,0,0,4.0,6.0,1.0,0.0,1.0,0.0
0.5,4.89,4.94,3.15,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,3.0,0.0
0.5,5.01,5.07,3.16,0,0,0,0,0,0,0,1,7.0,1.0,1.0,1.0,1.0,0.0
0.5,4.3,4.23,3.09,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,1.0,0.0
0.52,4.61,4.51,3.01,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,0.0
0.7,4.8,4.67,3.49,0,0,0,0,0,0,1,0,6.0,7.0,1.0,1.0,1.0,0.0
0.6,5.83,3.89,2.66,0,1,0,0,0,0,0,0,6.0,7.0,0.0,1.0,2.0,0.0
0.31,4.48,3.31,2.24,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0
0.71,5.3,4.84,3.26,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.5,4.33,4.28,3.17,0,0,0,0,0,0,1,0,4.0,2.0,1.0,0.0,1.0,0.0
0.5,4.93,4.98,3.16,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,1.0,4.0
0.3,3.79,3.73,2.66,0,0,0,0,0,0,1,0,5.0,1.0,0.0,0.0,1.0,0.0
0.52,4.76,4.42,2.99,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,0.0
1.5,6.54,6.32,4.28,1,0,0,0,0,0,0,0,3.0,11.0,0.0,0.0,2.0,5.0
0.36,4.52,4.55,2.82,0,0,0,0,0,0,0,1,2.0,4.0,0.0,0.0,0.0,0.0
1.7,9.69,6.62,4.02,0,0,0,0,0,1,0,0,6.0,9.0,2.0,0.0,1.0,0.0
0.82,5.4,5.18,3.51,1,0,0,0,0,0,0,0,3.0,5.0,0.0,0.0,0.0,0.0
0.35,4.61,4.64,2.77,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0
0.3,4.31,4.33,2.66,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,0.0,0.0
0.53,4.34,4.34,3.08,0,0,0,0,0,0,1,0,6.0,5.0,0.0,1.0,2.0,0.0
0.34,4.22,3.84,2.56,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0
0.5,4.91,4.19,2.89,1,0,0,0,0,0,0,0,4.0,10.0,1.0,0.0,1.0,3.0
0.72,5.74,5.78,3.57,0,0,0,0,0,0,0,1,4.0,10.0,0.0,0.0,0.0,0.0
0.75,5.05,5.0,3.45,1,0,0,0,0,0,0,0,4.0,2.0,1.0,0.0,0.0,4.0
0.5,4.74,4.31,2.92,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0
0.3,4.02,4.67,2.69,0,0,1,0,0,0,0,0,5.0,1.0,1.0,0.0,2.0,3.0
1.0,5.64,5.59,3.72,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0
0.5,5.06,5.09,3.15,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,3.0
0.59,5.33,5.37,3.33,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,0.0,0.0
0.5,4.97,5.04,3.15,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,0.0
2.0,7.18,7.06,4.8,1,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,1.0,0.0
0.5,6.01,4.43,2.83,0,0,0,0,1,0,0,0,5.0,3.0,1.0,0.0,2.0,0.0
0.52,4.33,4.3,3.13,0,0,0,0,0,0,1,0,6.0,6.0,0.0,0.0,1.0,0.0
0.5,5.8,4.22,2.77,0,0,0,0,1,0,0,0,4.0,0.0,0.0,1.0,2.0,4.0
1.03,5.94,5.82,3.86,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
0.52,4.62,4.48,3.01,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,3.0
0.3,4.22,4.6,2.61,0,0,1,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,0.0
0.7,7.61,4.91,3.05,0,0,0,0,0,1,0,0,6.0,8.0,0.0,1.0,1.0,3.0
1.02,5.67,5.67,3.81,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0
0.59,6.86,4.71,2.85,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,1.0,3.0
0.55,5.22,5.25,3.29,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,3.0
0.75,5.59,4.85,3.27,1,0,0,0,0,0,0,0,6.0,8.0,0.0,0.0,1.0,0.0
0.53,4.44,4.37,3.19,0,0,0,0,0,0,1,0,1.0,8.0,0.0,0.0,1.0,0.0
0.5,4.3,4.27,3.03,0,0,0,0,0,0,1,0,7.0,4.0,0.0,0.0,1.0,0.0
0.3,4.12,4.66,2.7,0,0,1,0,0,0,0,0,6.0,1.0,0.0,0.0,2.0,0.0
0.42,5.3,3.58,2.33,0,1,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0.0,3.0
0.7,4.94,4.85,3.38,1,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,1.0,0.0
0.5,5.04,5.08,3.18,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,4.0
0.52,4.52,4.47,3.22,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,1.0,5.0
0.5,4.92,4.98,3.17,0,0,0,0,0,0,0,1,3.0,8.0,1.0,1.0,1.0,0.0
0.3,3.94,4.71,2.83,0,0,1,0,0,0,0,0,4.0,2.0,0.0,0.0,1.0,0.0
0.96,5.46,5.45,3.8,1,0,0,0,0,0,0,0,7.0,4.0,1.0,0.0,0.0,3.0
0.52,4.69,4.47,3.03,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,0.0
0.56,5.28,5.3,3.28,0,0,0,0,0,0,0,1,5.0,9.0,0.0,0.0,0.0,0.0
0.5,4.89,4.92,3.26,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,1.0,3.0
0.56,4.72,4.43,3.0,1,0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,2.0,3.0
0.51,4.78,4.37,2.94,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,3.0
0.5,4.81,4.87,3.23,0,0,0,0,0,0,0,1,4.0,3.0,3.0,0.0,2.0,0.0
0.62,5.54,5.56,3.32,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.52,5.15,5.17,3.22,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,0.0
0.5,5.06,5.09,3.15,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.5,4.81,4.9,3.23,0,0,0,0,0,0,0,1,5.0,1.0,3.0,0.0,3.0,0.0
0.5,4.89,4.95,3.2,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
0.7,5.05,4.86,3.39,1,0,0,0,0,0,0,0,3.0,8.0,1.0,0.0,1.0,3.0
0.5,5.2,3.83,2.57,0,1,0,0,0,0,0,0,6.0,8.0,0.0,1.0,2.0,0.0
0.3,4.39,4.63,2.55,0,0,1,0,0,0,0,0,5.0,4.0,0.0,1.0,1.0,0.0
1.2,6.68,5.69,3.77,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,1.0,3.0
0.76,5.06,4.99,3.49,1,0,0,0,0,0,0,0,3.0,7.0,1.0,0.0,1.0,0.0
0.3,3.76,3.71,2.6,0,0,0,0,0,0,1,0,4.0,3.0,0.0,0.0,2.0,0.0
0.8,5.56,5.06,3.39,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0
0.5,4.83,4.9,3.26,0,0,0,0,0,0,0,1,5.0,5.0,2.0,1.0,1.0,0.0
0.7,4.97,4.85,3.37,1,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,0.0
0.59,5.4,5.41,3.31,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,0.0,0.0
0.5,7.3,4.25,2.64,0,0,0,0,0,1,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.3,4.66,3.13,2.14,0,1,0,0,0,0,0,0,4.0,1.0,0.0,1.0,1.0,0.0
0.5,4.93,4.96,3.23,0,0,0,0,0,0,0,1,5.0,2.0,2.0,1.0,2.0,0.0
0.5,6.18,4.49,2.77,0,0,0,0,1,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.4,6.25,4.18,2.44,0,0,0,0,1,0,0,0,4.0,6.0,0.0,1.0,1.0,0.0
0.83,8.08,5.31,3.21,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,0.0,3.0
0.51,6.8,4.4,2.69,0,0,0,0,1,0,0,0,7.0,5.0,0.0,1.0,1.0,0.0
1.0,8.45,5.47,3.44,0,0,0,0,0,1,0,0,4.0,5.0,0.0,0.0,0.0,3.0
0.33,4.51,4.53,2.7,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,4.0
0.5,5.1,5.15,3.03,0,0,0,0,0,0,0,1,7.0,6.0,1.0,0.0,1.0,0.0
0.9,5.6,5.2,3.53,1,0,0,0,0,0,0,0,7.0,5.0,1.0,0.0,1.0,3.0
0.3,4.04,4.57,2.7,0,0,1,0,0,0,0,0,5.0,1.0,1.0,0.0,2.0,0.0
0.82,5.49,5.12,3.48,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0
1.01,5.75,5.69,3.69,1,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,1.0,4.0
0.4,5.11,3.49,2.35,0,1,0,0,0,0,0,0,6.0,3.0,0.0,0.0,2.0,0.0
0.5,4.94,4.98,3.15,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,1.0,0.0
0.7,5.23,4.93,3.31,1,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,1.0,0.0
1.01,5.25,5.14,4.09,1,0,0,0,0,0,0,0,6.0,3.0,2.0,0.0,1.0,5.0
0.3,4.3,4.34,2.63,0,0,0,0,0,0,0,1,4.0,6.0,0.0,1.0,1.0,0.0
0.42,4.58,5.09,2.87,0,0,1,0,0,0,0,0,7.0,6.0,0.0,0.0,1.0,0.0
0.8,5.97,4.9,3.32,1,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,0.0,0.0
0.51,4.6,4.43,3.0,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0
0.5,5.11,5.13,3.14,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,3.0
0.45,4.27,4.19,3.03,0,0,0,0,0,0,1,0,4.0,2.0,0.0,0.0,1.0,0.0
1.01,5.72,5.58,3.79,1,0,0,0,0,0,0,0,6.0,7.0,0.0,0.0,1.0,0.0
0.5,5.05,5.08,3.17,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
1.82,6.77,6.68,4.55,1,0,0,0,0,0,0,0,7.0,16.0,0.0,0.0,1.0,0.0
0.3,4.32,4.34,2.61,0,0,0,0,0,0,0,1,3.0,4.0,0.0,0.0,0.0,0.0
0.72,7.84,4.79,3.0,0,0,0,0,0,1,0,0,7.0,7.0,0.0,0.0,1.0,5.0
0.42,4.77,4.8,2.96,0,0,0,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0
0.4,7.94,3.62,2.23,0,0,0,1,0,0,0,0,6.0,5.0,2.0,1.0,1.0,0.0
0.31,4.14,4.71,2.7,0,0,1,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,0.0
0.7,5.03,4.86,3.35,1,0,0,0,0,0,0,0,6.0,2.0,1.0,1.0,1.0,0.0
0.5,5.06,5.09,3.12,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,3.0
0.34,4.88,3.28,2.18,0,1,0,0,0,0,0,0,5.0,1.0,0.0,0.0,2.0,0.0
0.4,4.86,3.54,2.38,0,1,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,3.0
0.51,5.17,5.18,3.14,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,5.0
1.2,6.4,5.92,3.97,1,0,0,0,0,0,0,0,5.0,5.0,0.0,1.0,1.0,3.0
0.8,6.08,4.86,3.17,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,3.0
0.5,4.7,4.24,2.93,1,0,0,0,0,0,0,0,4.0,8.0,1.0,0.0,1.0,3.0
0.55,5.23,5.25,3.29,0,0,0,0,0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0
1.05,6.48,5.39,3.64,1,0,0,0,0,0,0,0,4.0,9.0,0.0,0.0,1.0,3.0
0.35,4.46,4.52,2.82,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0
0.9,5.28,5.05,3.95,1,0,0,0,0,0,0,0,4.0,5.0,2.0,0.0,1.0,0.0
0.51,4.41,4.32,3.06,0,0,0,0,0,0,1,0,6.0,3.0,0.0,0.0,2.0,0.0
0.5,5.06,5.11,3.09,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,0.0
0.5,5.02,5.05,3.17,0,0,0,0,0,0,0,1,6.0,10.0,0.0,0.0,0.0,0.0
0.5,5.03,3.8,2.65,0,1,0,0,0,0,0,0,2.0,7.0,1.0,0.0,1.0,0.0
0.59,4.73,4.69,3.38,0,0,0,0,0,0,1,0,7.0,1.0,0.0,0.0,2.0,0.0
0.5,6.29,4.31,2.74,0,0,0,0,1,0,0,0,7.0,9.0,1.0,0.0,1.0,0.0
0.37,4.65,4.66,2.84,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0
0.3,3.73,3.68,2.64,0,0,0,0,0,0,1,0,2.0,1.0,0.0,0.0,1.0,0.0
0.73,4.9,4.84,3.37,1,0,0,0,0,0,0,0,5.0,16.0,0.0,1.0,1.0,0.0
0.43,4.9,4.93,2.95,0,0,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,4.0
0.5,4.97,5.04,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,2.0,0.0
0.44,4.9,4.92,2.99,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,3.0
0.5,6.36,4.48,2.73,0,0,0,0,1,0,0,0,6.0,1.0,0.0,1.0,2.0,0.0
0.8,5.18,5.16,3.49,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,3.0
1.21,6.69,5.87,3.54,1,0,0,0,0,0,0,0,4.0,16.0,0.0,0.0,0.0,4.0
0.3,4.31,4.34,2.63,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,0.0
0.5,5.09,5.13,3.11,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
0.5,5.07,5.1,3.15,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.49,4.89,5.45,2.97,0,0,1,0,0,0,0,0,6.0,8.0,2.0,1.0,1.0,3.0
0.24,3.99,4.01,2.47,0,0,0,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0
1.71,11.16,6.58,3.94,0,0,0,0,0,1,0,0,8.0,3.0,0.0,0.0,1.0,0.0
1.32,6.42,6.03,4.04,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,6.0
0.41,5.09,3.49,2.28,0,1,0,0,0,0,0,0,3.0,5.0,0.0,1.0,2.0,0.0
0.35,5.0,3.34,2.14,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,2.0,3.0
0.59,6.74,4.7,2.93,0,0,0,0,1,0,0,0,7.0,1.0,0.0,0.0,1.0,0.0
1.0,5.88,5.34,3.73,1,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,1.0,0.0
0.35,4.52,4.54,2.78,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0
0.56,4.64,4.49,3.02,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
0.32,4.91,3.3,2.05,0,1,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0
0.46,4.31,4.24,3.09,0,0,0,0,0,0,1,0,6.0,1.0,0.0,0.0,1.0,0.0
0.51,7.48,4.4,2.59,0,0,0,0,0,1,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.5,5.09,5.11,3.14,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
1.0,6.56,5.25,3.41,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0
0.51,5.08,5.11,3.19,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,0.0
0.38,4.93,3.4,2.35,0,1,0,0,0,0,0,0,3.0,2.0,1.0,0.0,1.0,0.0
0.3,4.24,4.3,2.66,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0
0.5,5.07,5.09,3.14,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.31,3.95,3.85,2.61,0,0,0,0,0,0,1,0,3.0,7.0,0.0,0.0,1.0,3.0
0.8,5.49,5.05,3.37,1,0,0,0,0,0,0,0,2.0,7.0,0.0,0.0,1.0,0.0
0.5,4.82,4.88,3.22,0,0,0,0,0,0,0,1,5.0,2.0,2.0,0.0,1.0,0.0
0.52,4.67,4.57,2.76,1,0,0,0,0,0,0,0,5.0,16.0,0.0,0.0,1.0,0.0
0.4,5.1,3.53,2.23,0,1,0,0,0,0,0,0,5.0,2.0,0.0,1.0,1.0,0.0
