id,shape,weight,clarity,color,cut,polish,symmetry,fluorescence,price,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence,is_outlier
1783768,EMERALD,0.35,VVS2,D,EX,VG,VG,N,1150.79,4.58,3.39,2.3,0,1,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,False
1781519,OVAL,0.5,VS1,E,GD,EX,VG,F,1729.88,5.82,4.4,2.9,0,0,0,0,1,0,0,0,4.0,2.0,2.0,0.0,1.0,3.0,False
1778806,PRINCESS,0.5,SI1,I,EX,EX,VG,N,1433.27,4.48,4.4,3.15,0,0,0,0,0,0,1,0,6.0,6.0,0.0,0.0,1.0,0.0,False
1778114,ROUND,0.5,SI2,F,VG,EX,VG,N,2044.11,5.14,5.16,3.02,0,0,0,0,0,0,0,1,7.0,3.0,1.0,0.0,1.0,0.0,False
1652951,OVAL,0.5,VS2,L,EX,GD,GD,F,765.12,6.58,4.44,2.67,0,0,0,0,1,0,0,0,5.0,9.0,0.0,2.0,2.0,3.0,False
1642430,OVAL,0.74,VS2,M,EX,VG,VG,F,1354.08,7.84,4.91,2.97,0,0,0,0,1,0,0,0,5.0,10.0,0.0,1.0,1.0,3.0,False
1785267,HEART,0.3,VS2,D,EX,EX,GD,F,1023.48,4.11,4.65,2.6,0,0,1,0,0,0,0,0,5.0,1.0,0.0,0.0,2.0,3.0,False
1774084,CUSHION,0.5,VS1,H,EX,EX,VG,N,1531.28,4.62,4.36,2.96,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0,False
1799831,EMERALD,0.33,VS1,D,EX,EX,VG,N,1158.38,4.92,3.21,2.16,0,1,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0,False
1760507,EMERALD,0.31,VVS1,E,EX,EX,GD,N,1028.04,4.71,3.17,2.11,0,1,0,0,0,0,0,0,2.0,2.0,0.0,0.0,2.0,0.0,False
1659104,OVAL,0.51,SI1,I,EX,EX,VG,N,1328.13,6.53,4.39,2.71,0,0,0,0,1,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0,False
200793-1039,CUSHION,1.01,SI2,H,EX,EX,VG,N,2987.38,6.38,5.24,3.56,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0,False
1795565,CUSHION,0.8,SI2,E,EX,EX,VG,F,2229.48,6.06,4.86,3.29,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,3.0,False
1789095,HEART,0.3,VVS1,F,GD,EX,GD,N,1088.87,3.96,4.64,2.56,0,0,1,0,0,0,0,0,2.0,3.0,2.0,0.0,2.0,0.0,False
1626245,CUSHION,0.73,SI1,H,EX,EX,VG,N,2058.82,5.36,4.88,3.32,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0,False
1770409,OVAL,0.5,VS2,D,EX,EX,VG,N,1957.05,6.04,4.5,2.81,0,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0,False
1775313,HEART,0.3,SI1,D,VG,EX,VG,N,979.95,3.95,4.61,2.78,0,0,1,0,0,0,0,0,6.0,1.0,1.0,0.0,1.0,0.0,False
1781638,PEAR,0.5,VVS2,F,EX,EX,GD,N,2034.0,7.44,4.39,2.58,0,0,0,0,0,1,0,0,3.0,3.0,0.0,0.0,2.0,0.0,False
1767916,HEART,0.3,VVS1,E,VG,VG,GD,N,1137.07,4.27,4.75,2.61,0,0,1,0,0,0,0,0,2.0,2.0,1.0,1.0,2.0,0.0,False
1555209,CUSHION,0.51,SI2,I,EX,VG,VG,F,1015.11,4.83,4.39,2.97,1,0,0,0,0,0,0,0,7.0,6.0,0.0,1.0,1.0,3.0,False
1639716,MARQUISE,0.5,VVS1,K,EX,EX,VG,N,1010.7,8.45,4.11,2.44,0,0,0,1,0,0,0,0,2.0,8.0,0.0,0.0,1.0,0.0,False
1792159,ROUND,0.4,VVS1,E,EX,EX,EX,ST,1539.29,4.67,4.69,2.96,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,5.0,False
1758710,ROUND,0.5,VS2,K,VG,EX,VG,N,1532.07,4.92,5.0,3.14,0,0,0,0,0,0,0,1,5.0,8.0,1.0,0.0,1.0,0.0,False
1794366,EMERALD,0.34,VVS1,F,EX,EX,VG,N,1183.24,4.96,3.24,2.07,0,1,0,0,0,0,0,0,2.0,3.0,0.0,0.0,1.0,0.0,False
1734663,ROUND,0.5,SI1,I,VG,EX,GD,F,1530.31,4.98,5.07,3.15,0,0,0,0,0,0,0,1,6.0,6.0,1.0,0.0,2.0,3.0,False
1632806,EMERALD,0.61,VS2,L,EX,EX,VG,F,1170.6,5.59,4.14,2.79,0,1,0,0,0,0,0,0,5.0,9.0,0.0,0.0,1.0,3.0,False
1608428,CUSHION,0.5,VVS1,K,VG,EX,VG,N,968.24,4.52,4.31,2.97,1,0,0,0,0,0,0,0,2.0,8.0,1.0,0.0,1.0,0.0,False
1634090,CUSHION,0.53,VS2,L,EX,EX,VG,N,973.58,4.87,4.43,2.92,1,0,0,0,0,0,0,0,5.0,9.0,0.0,0.0,1.0,0.0,False
1765479,CUSHION,0.51,VVS1,H,EX,EX,VG,N,1525.77,4.51,4.48,3.03,1,0,0,0,0,0,0,0,2.0,5.0,0.0,0.0,1.0,0.0,False
1769921,PRINCESS,0.3,VVS1,D,EX,EX,VG,N,1069.67,3.73,3.68,2.64,0,0,0,0,0,0,1,0,2.0,1.0,0.0,0.0,1.0,0.0,False
1586385,ROUND,0.23,VVS2,E,EX,EX,EX,N,975.43,3.91,3.93,2.45,0,0,0,0,0,0,0,1,3.0,2.0,0.0,0.0,0.0,0.0,False
1777972,ROUND,0.65,VS1,N,VG,EX,GD,N,1478.33,5.39,5.47,3.48,0,0,0,0,0,0,0,1,4.0,11.0,1.0,0.0,2.0,0.0,False
1636001,CUSHION,0.91,VS1,I,EX,EX,VG,N,3650.16,6.02,5.21,3.52,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,0.0,False
1639552,CUSHION,0.7,SI1,D,EX,EX,VG,ST,2237.88,5.01,4.89,3.31,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,1.0,5.0,False
1785462,OVAL,0.33,VS1,H,EX,EX,VG,F,981.64,5.61,4.02,2.35,0,0,0,0,1,0,0,0,4.0,5.0,0.0,0.0,1.0,3.0,False
1771149,EMERALD,0.4,VS1,F,EX,VG,VG,M,1156.7,5.19,3.41,2.33,0,1,0,0,0,0,0,0,4.0,3.0,0.0,1.0,1.0,4.0,False
1663872,ROUND,0.51,SI1,G,EX,EX,EX,ST,2061.92,5.19,5.2,3.14,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,5.0,False
1636029,CUSHION,0.8,VS2,E,EX,EX,VG,N,3126.03,5.71,4.94,3.34,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0,False
1793448,PRINCESS,0.3,VS2,G,VG,EX,GD,N,899.27,3.66,3.57,2.64,0,0,0,0,0,0,1,0,5.0,4.0,1.0,0.0,2.0,0.0,False
Eco Diamond LG200872,PEAR,1.51,VVS2,F,EX,EX,EX,N,6937.91,9.97,6.24,4.08,0,0,0,0,0,1,0,0,3.0,3.0,0.0,0.0,0.0,0.0,False
1601289,CUSHION,0.5,SI1,FANCY,GD,EX,VG,F,1018.38,4.2,4.14,3.11,1,0,0,0,0,0,0,0,6.0,0.0,2.0,0.0,1.0,3.0,False
1630376,ROUND,0.5,VVS2,K,EX,EX,VG,F,1536.39,5.11,5.13,3.14,0,0,0,0,0,0,0,1,3.0,8.0,0.0,0.0,1.0,3.0,False
200715-157,CUSHION,1.8,VS1,FANCY,EX,EX,EX,ST,4007.88,6.92,6.77,4.44,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,5.0,False
1800753,HEART,0.31,VS1,J,EX,VG,VG,N,846.74,3.95,4.66,2.71,0,0,1,0,0,0,0,0,4.0,7.0,0.0,1.0,1.0,0.0,False
1787824,EMERALD,0.33,VVS1,D,EX,EX,VG,N,1199.71,4.65,3.41,2.17,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,False
1777017,ROUND,0.5,SI2,E,VG,EX,VG,N,2051.69,4.93,4.97,3.19,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0,False
1659713,ROUND,0.5,VS2,G,VG,EX,VG,F,2353.27,5.01,5.06,3.15,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,3.0,False
1771241,EMERALD,0.38,VS2,F,EX,VG,VG,N,1055.39,5.22,3.4,2.26,0,1,0,0,0,0,0,0,5.0,3.0,0.0,1.0,1.0,0.0,False
1760796,PRINCESS,0.51,VS1,E,EX,VG,VG,N,1925.69,4.33,4.27,3.1,0,0,0,0,0,0,1,0,4.0,2.0,0.0,1.0,1.0,0.0,False
1775316,HEART,0.3,SI1,E,VG,EX,GD,F,875.42,3.84,4.56,2.76,0,0,1,0,0,0,0,0,6.0,2.0,1.0,0.0,2.0,3.0,False
1656725,PRINCESS,0.5,SI2,J,VG,EX,GD,N,1020.11,4.19,4.18,3.13,0,0,0,0,0,0,1,0,7.0,7.0,1.0,0.0,2.0,0.0,False
1773487,EMERALD,0.4,VS2,E,EX,VG,VG,F,1291.89,5.18,3.57,2.33,0,1,0,0,0,0,0,0,5.0,2.0,0.0,1.0,1.0,3.0,False
1798550,EMERALD,0.3,IF,D,EX,VG,GD,N,1173.57,4.58,3.1,2.14,0,1,0,0,0,0,0,0,1.0,1.0,0.0,1.0,2.0,0.0,False
1796233,PRINCESS,0.3,VS1,J,EX,VG,VG,N,764.93,3.74,3.67,2.66,0,0,0,0,0,0,1,0,4.0,7.0,0.0,1.0,1.0,0.0,False
1784384,ROUND,0.5,VS2,E,VG,EX,VG,N,2568.8,5.1,5.16,3.08,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0,False
1656360,CUSHION,0.8,VVS2,J,EX,EX,EX,F,2207.81,5.18,5.16,3.49,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,3.0,False
1796728,ROUND,0.5,VS2,G,GD,VG,FR,N,2070.33,4.81,4.9,3.22,0,0,0,0,0,0,0,1,5.0,4.0,2.0,1.0,3.0,0.0,False
1536084,CUSHION,0.8,VS2,F,EX,EX,EX,N,2854.04,5.66,4.91,3.34,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,0.0,0.0,False
1794061,CUSHION,0.61,VS2,G,EX,EX,VG,N,2082.28,4.88,4.68,3.15,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0,False
1775454,OVAL,0.4,VVS2,E,EX,EX,VG,M,1318.88,6.43,4.06,2.44,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0,False
1598091,ROUND,0.5,VS2,G,VG,EX,EX,M,2023.17,4.94,4.96,3.2,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,0.0,4.0,False
211176-221,PEAR,1.0,VS1,I,VG,EX,EX,ST,5372.38,8.27,5.49,3.51,0,0,0,0,0,1,0,0,4.0,6.0,1.0,0.0,0.0,5.0,False
1659894,ROUND,0.5,SI2,F,EX,EX,VG,N,2079.23,5.1,5.13,3.12,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,1.0,0.0,False
1793187,HEART,0.3,VS1,H,EX,VG,VG,N,993.04,3.99,4.74,2.7,0,0,1,0,0,0,0,0,4.0,5.0,0.0,1.0,1.0,0.0,False
1767557,ROUND,0.5,SI1,E,VG,VG,VG,N,2352.55,5.06,5.12,3.07,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,1.0,0.0,False
1760675,OVAL,0.51,VVS1,D,EX,EX,VG,N,2294.6,6.89,4.37,2.65,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,False
1621146,CUSHION,0.81,VS2,H,EX,EX,VG,N,2838.9,5.82,4.92,3.31,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0,False
1791302,PRINCESS,0.5,VS2,I,EX,EX,GD,N,1463.57,4.31,4.27,3.08,0,0,0,0,0,0,1,0,5.0,6.0,0.0,0.0,2.0,0.0,False
1794388,EMERALD,0.3,VVS2,E,VG,VG,GD,N,974.29,4.75,3.06,2.09,0,1,0,0,0,0,0,0,3.0,2.0,1.0,1.0,2.0,0.0,False
1746673,ROUND,0.5,SI1,I,EX,EX,EX,N,2018.05,5.14,5.18,3.11,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0,False
1670093,ROUND,0.57,VS2,J,EX,EX,EX,N,2102.05,5.27,5.3,3.31,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0,False
1787896,HEART,0.4,VS1,J,GD,EX,VG,M,1001.16,4.32,5.0,3.06,0,0,1,0,0,0,0,0,4.0,7.0,2.0,0.0,1.0,4.0,False
1637704,ROUND,0.5,SI1,E,GD,EX,VG,N,1983.34,4.85,4.91,3.23,0,0,0,0,0,0,0,1,6.0,2.0,2.0,0.0,1.0,0.0,False
1794389,EMERALD,0.3,VVS2,E,VG,VG,GD,N,974.29,4.62,3.19,2.03,0,1,0,0,0,0,0,0,3.0,2.0,1.0,1.0,2.0,0.0,False
1798877,PRINCESS,0.5,SI1,H,EX,EX,GD,N,1548.04,4.57,4.5,3.12,0,0,0,0,0,0,1,0,6.0,5.0,0.0,0.0,2.0,0.0,False
1785687,PRINCESS,0.52,VS1,K,EX,EX,VG,F,1250.19,4.46,4.43,3.01,0,0,0,0,0,0,1,0,4.0,8.0,0.0,0.0,1.0,3.0,False
1747627,ROUND,0.52,SI2,G,EX,EX,EX,N,2089.58,5.16,5.19,3.18,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0,False
211173-34,PEAR,1.0,SI1,F,VG,EX,VG,N,6927.96,8.37,5.38,3.37,0,0,0,0,0,1,0,0,6.0,3.0,1.0,0.0,1.0,0.0,False
201229-66,CUSHION,1.2,VS1,I,GD,EX,VG,N,4805.37,6.08,5.61,4.01,1,0,0,0,0,0,0,0,4.0,6.0,2.0,0.0,1.0,0.0,False
1631307,CUSHION,0.9,SI2,I,GD,EX,VG,N,2043.99,5.46,5.21,3.72,1,0,0,0,0,0,0,0,7.0,6.0,2.0,0.0,1.0,0.0,False
210052-139,PEAR,1.0,SI1,G,VG,EX,VG,N,5429.81,8.26,5.52,3.51,0,0,0,0,0,1,0,0,6.0,4.0,1.0,0.0,1.0,0.0,False
210267-160,CUSHION,1.29,VVS1,I,VG,EX,EX,N,7307.85,6.61,5.62,3.93,1,0,0,0,0,0,0,0,2.0,6.0,1.0,0.0,0.0,0.0,False
1782946,OVAL,0.5,VS1,G,EX,VG,VG,N,1969.05,6.58,4.37,2.69,0,0,0,0,1,0,0,0,4.0,4.0,0.0,1.0,1.0,0.0,False
1639255,ROUND,0.5,SI2,G,EX,EX,EX,N,1975.38,5.07,5.11,3.14,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0,False
1740381,PRINCESS,0.3,VS1,E,EX,EX,VG,N,927.73,3.77,3.73,2.65,0,0,0,0,0,0,1,0,4.0,2.0,0.0,0.0,1.0,0.0,False
211099-95,CUSHION,1.01,SI2,H,EX,EX,VG,N,3855.59,6.0,5.46,3.69,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0,False
200502-253,PEAR,1.5,SI2,G,VG,VG,VG,N,6829.35,9.42,6.46,4.0,0,0,0,0,0,1,0,0,7.0,4.0,1.0,1.0,1.0,0.0,False
1748136,PRINCESS,0.4,IF,G,EX,EX,VG,N,1437.21,4.04,4.03,2.93,0,0,0,0,0,0,1,0,1.0,4.0,0.0,0.0,1.0,0.0,False
1742069,OVAL,0.31,VS1,D,EX,EX,VG,F,984.49,5.35,3.98,2.43,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,1.0,3.0,False
1622631,CUSHION,0.51,I1,FANCY,EX,VG,GD,F,1011.55,4.38,4.38,3.04,1,0,0,0,0,0,0,0,8.0,0.0,0.0,1.0,2.0,3.0,False
1797216,EMERALD,0.41,VS2,E,EX,VG,VG,M,1309.48,5.41,3.53,2.19,0,1,0,0,0,0,0,0,5.0,2.0,0.0,1.0,1.0,4.0,False
1667947,ROUND,0.5,SI2,E,VG,VG,VG,N,1985.77,5.04,5.09,3.13,0,0,0,0,0,0,0,1,7.0,2.0,1.0,1.0,1.0,0.0,False
1625815,ROUND,0.5,SI1,D,VG,EX,VG,F,2062.01,4.91,4.98,3.19,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,1.0,3.0,False
1652671,CUSHION,0.91,VVS2,D,EX,EX,VG,M,4510.98,5.7,5.28,3.56,1,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,4.0,False
1785064,EMERALD,0.42,VS2,F,EX,EX,VG,N,1426.87,5.2,3.57,2.43,0,1,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
210461-2,CUSHION,1.51,SI2,L,EX,EX,EX,ST,3624.29,6.43,6.33,4.3,1,0,0,0,0,0,0,0,7.0,9.0,0.0,0.0,0.0,5.0,False
1781389,HEART,0.31,VVS1,G,VG,VG,GD,N,1114.42,4.13,4.68,2.8,0,0,1,0,0,0,0,0,2.0,4.0,1.0,1.0,2.0,0.0,False
1624952,CUSHION,0.73,SI1,F,EX,EX,EX,F,2306.11,5.21,4.91,3.33,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0.0,3.0,False
1769649,HEART,0.3,VS2,D,EX,EX,VG,N,1116.84,4.01,4.77,2.8,0,0,1,0,0,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0,False
1773497,EMERALD,0.3,VS1,D,VG,EX,VG,N,925.61,4.35,3.34,2.29,0,1,0,0,0,0,0,0,4.0,1.0,1.0,0.0,1.0,0.0,False
Eco Diamond 440020262,OVAL,0.75,SI2,D,EX,EX,EX,N,1319.76,6.81,5.13,3.25,0,0,0,0,1,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,False
1789276,PRINCESS,0.5,VS2,E,EX,EX,GD,N,1785.62,4.38,4.35,2.92,0,0,0,0,0,0,1,0,5.0,2.0,0.0,0.0,2.0,0.0,False
1641116,PRINCESS,0.5,VS1,D,EX,VG,VG,N,1874.41,4.47,4.44,3.19,0,0,0,0,0,0,1,0,4.0,1.0,0.0,1.0,1.0,0.0,False
1761464,CUSHION,0.9,SI2,E,VG,EX,VG,N,3238.89,5.63,5.23,3.65,1,0,0,0,0,0,0,0,7.0,2.0,1.0,0.0,1.0,0.0,False
1643527,CUSHION,0.52,VVS1,I,EX,EX,VG,N,1384.24,4.76,4.42,2.99,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,0.0,False
1749705,ROUND,0.5,SI2,E,EX,EX,EX,N,2073.7,5.1,5.13,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0,False
1782936,OVAL,0.53,VS1,F,EX,EX,VG,N,2146.49,6.99,4.48,2.64,0,0,0,0,1,0,0,0,4.0,3.0,0.0,0.0,1.0,0.0,False
1649321,PRINCESS,0.66,SI1,G,EX,EX,GD,N,1802.08,4.9,4.83,3.47,0,0,0,0,0,0,1,0,6.0,4.0,0.0,0.0,2.0,0.0,False
1631332,CUSHION,0.55,VVS1,I,EX,EX,VG,N,1391.02,4.69,4.5,3.04,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,0.0,False
1785693,PRINCESS,0.5,VS2,H,EX,EX,GD,N,1720.61,4.46,4.4,3.05,0,0,0,0,0,0,1,0,5.0,5.0,0.0,0.0,2.0,0.0,False
1799767,EMERALD,0.4,VS1,G,VG,EX,GD,M,1187.06,4.71,3.52,2.43,0,1,0,0,0,0,0,0,4.0,4.0,1.0,0.0,2.0,4.0,False
1787346,ROUND,0.4,VS2,F,VG,EX,VG,N,1470.42,4.66,4.71,2.94,0,0,0,0,0,0,0,1,5.0,3.0,1.0,0.0,1.0,0.0,False
1662435,ROUND,0.73,SI1,L,EX,EX,EX,M,2071.31,5.82,5.84,3.52,0,0,0,0,0,0,0,1,6.0,9.0,0.0,0.0,0.0,4.0,False
1775022,ROUND,0.39,VVS1,H,EX,EX,EX,N,1481.62,4.7,4.72,2.95,0,0,0,0,0,0,0,1,2.0,5.0,0.0,0.0,0.0,0.0,False
1741376,OVAL,0.46,VS2,F,EX,EX,VG,ST,1180.06,6.39,4.4,2.53,0,0,0,0,1,0,0,0,5.0,3.0,0.0,0.0,1.0,5.0,False
1624930,CUSHION,0.8,VS2,G,EX,EX,EX,N,3135.82,5.31,5.12,3.48,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,False
1654701,ROUND,0.5,SI2,F,EX,EX,EX,N,1985.95,5.02,5.06,3.2,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0,False
1771742,PRINCESS,0.5,SI2,D,EX,EX,GD,N,1504.1,4.36,4.35,2.98,0,0,0,0,0,0,1,0,7.0,1.0,0.0,0.0,2.0,0.0,False
1765405,ROUND,0.62,VS1,J,EX,EX,EX,N,2528.05,5.56,5.57,3.33,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
1785673,PRINCESS,0.5,VS1,H,VG,EX,GD,N,1682.56,4.46,4.38,3.14,0,0,0,0,0,0,1,0,4.0,5.0,1.0,0.0,2.0,0.0,False
1768130,PRINCESS,0.31,VS1,D,EX,EX,GD,F,923.72,3.71,3.67,2.61,0,0,0,0,0,0,1,0,4.0,1.0,0.0,0.0,2.0,3.0,False
1782710,EMERALD,0.31,VVS1,D,EX,EX,VG,N,1155.28,4.68,3.29,2.12,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,False
212130-2,CUSHION,1.1,VVS2,FANCY,EX,EX,VG,N,2536.14,6.08,5.58,3.8,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,False
211157-187,CUSHION,1.52,SI2,FANCY,EX,EX,EX,F,4542.22,6.76,6.35,4.15,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,3.0,False
1772236,ROUND,0.35,VVS2,D,EX,EX,EX,N,1399.79,4.51,4.54,2.81,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,False
1773613,PRINCESS,0.8,VS1,L,VG,EX,GD,N,1882.12,4.94,4.81,3.59,0,0,0,0,0,0,1,0,4.0,9.0,1.0,0.0,2.0,0.0,False
1797211,EMERALD,0.4,VS1,G,EX,EX,VG,N,1423.71,5.01,3.47,2.37,0,1,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0,False
1781165,CUSHION,0.71,SI2,K,VG,EX,VG,N,1410.74,5.16,4.8,3.33,1,0,0,0,0,0,0,0,7.0,8.0,1.0,0.0,1.0,0.0,False
202221-254,OVAL,1.0,SI2,L,EX,EX,VG,F,2361.0,8.55,5.51,3.33,0,0,0,0,1,0,0,0,7.0,9.0,0.0,0.0,1.0,3.0,False
1659595,ROUND,0.5,VS1,H,VG,VG,GD,M,2066.22,5.06,5.11,3.12,0,0,0,0,0,0,0,1,4.0,5.0,1.0,1.0,2.0,4.0,False
1656602,OVAL,0.5,VS2,F,EX,EX,VG,N,1959.99,6.47,4.43,2.73,0,0,0,0,1,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1626217,CUSHION,0.81,VVS2,I,EX,EX,EX,N,2359.81,5.26,5.19,3.52,1,0,0,0,0,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0,False
1593536,CUSHION,0.7,VS2,H,VG,EX,VG,N,2171.12,5.15,4.79,3.31,1,0,0,0,0,0,0,0,5.0,5.0,1.0,0.0,1.0,0.0,False
1785620,PEAR,0.3,SI1,F,VG,EX,VG,N,900.77,6.04,3.68,2.29,0,0,0,0,0,1,0,0,6.0,3.0,1.0,0.0,1.0,0.0,False
1781542,OVAL,0.5,VS2,D,GD,EX,VG,F,1750.96,6.82,4.36,2.62,0,0,0,0,1,0,0,0,5.0,1.0,2.0,0.0,1.0,3.0,False
1773480,EMERALD,0.41,VVS2,D,VG,EX,VG,F,1328.98,5.06,3.8,2.38,0,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,1.0,3.0,False
1793245,MARQUISE,0.35,VS2,F,VG,EX,GD,N,1024.19,7.65,3.49,2.15,0,0,0,1,0,0,0,0,5.0,3.0,1.0,0.0,2.0,0.0,False
1778795,PRINCESS,0.51,VVS1,L,EX,EX,EX,N,1096.51,4.39,4.3,3.13,0,0,0,0,0,0,1,0,2.0,9.0,0.0,0.0,0.0,0.0,False
1684775,ROUND,0.23,VVS2,F,EX,EX,EX,N,975.43,3.97,3.98,2.39,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,False
1663483,PRINCESS,0.69,SI1,J,EX,EX,VG,N,1818.08,5.08,4.99,3.42,0,0,0,0,0,0,1,0,6.0,7.0,0.0,0.0,1.0,0.0,False
1748127,PRINCESS,0.5,SI1,F,EX,EX,VG,F,1459.35,4.2,4.17,3.03,0,0,0,0,0,0,1,0,6.0,3.0,0.0,0.0,1.0,3.0,False
1627343,ROUND,0.5,VVS2,H,F,VG,VG,N,1950.57,4.86,4.92,3.25,0,0,0,0,0,0,0,1,3.0,5.0,3.0,1.0,1.0,0.0,False
1785719,PRINCESS,0.51,SI2,G,EX,EX,EX,N,1440.44,4.48,4.44,3.22,0,0,0,0,0,0,1,0,7.0,4.0,0.0,0.0,0.0,0.0,False
1650984,CUSHION,0.9,VS2,H,EX,EX,VG,N,3856.69,5.49,5.38,3.63,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0,False
1616435,CUSHION,0.51,VVS2,G,EX,EX,VG,N,1528.28,4.95,4.29,2.89,1,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,1.0,0.0,False
210419-179,PEAR,1.2,SI1,N,VG,EX,VG,N,2916.55,8.8,5.89,3.76,0,0,0,0,0,1,0,0,6.0,11.0,1.0,0.0,1.0,0.0,False
1786425,CUSHION,0.51,VS2,D,VG,EX,EX,M,1563.76,4.45,4.39,3.05,1,0,0,0,0,0,0,0,5.0,1.0,1.0,0.0,0.0,4.0,False
1789266,PRINCESS,0.7,SI2,I,EX,VG,GD,N,1948.11,4.85,4.8,3.39,0,0,0,0,0,0,1,0,7.0,6.0,0.0,1.0,2.0,0.0,False
1785640,PRINCESS,0.75,SI1,L,VG,EX,VG,F,1682.97,4.84,4.77,3.56,0,0,0,0,0,0,1,0,6.0,9.0,1.0,0.0,1.0,3.0,False
1760187,ROUND,0.5,VS2,I,VG,EX,VG,N,2106.67,5.14,5.19,3.02,0,0,0,0,0,0,0,1,5.0,6.0,1.0,0.0,1.0,0.0,False
200708-113,PEAR,2.0,SI2,H,EX,VG,VG,N,13490.76,10.63,7.0,4.37,0,0,0,0,0,1,0,0,7.0,5.0,0.0,1.0,1.0,0.0,False
1615057,CUSHION,0.82,VS2,E,EX,EX,VG,N,3395.72,5.43,5.13,3.47,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0,False
1757750,ROUND,0.5,SI2,E,EX,EX,VG,N,2033.24,5.08,5.12,3.12,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0,False
