id,shape,weight,clarity,color,cut,polish,symmetry,fluorescence,price,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence
1794905,CUSHION,0.5,SI1,FANCY,EX,EX,VG,M,2823.99,4.9,4.21,2.85,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,4.0
1759253,CUSHION,0.8,SI1,G,VG,EX,VG,N,2827.4,5.2,5.13,3.58,1,0,0,0,0,0,0,0,6.0,4.0,1.0,0.0,1.0,0.0
1663184,CUSHION,0.9,VS2,J,EX,EX,VG,N,2829.58,5.46,5.41,3.66,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0
200637-296,CUSHION,1.0,SI2,I,EX,EX,VG,N,2829.81,5.89,5.57,3.67,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,1.0,0.0
212001-119,CUSHION,1.0,VS1,K,GD,EX,GD,N,2834.65,5.61,5.29,3.8,1,0,0,0,0,0,0,0,4.0,8.0,2.0,0.0,2.0,0.0
1572834,CUSHION,0.85,VS2,FANCY,EX,EX,GD,F,2835.39,5.21,5.18,3.49,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,2.0,3.0
212055-532,CUSHION,1.0,VS2,K,EX,EX,EX,F,2837.71,5.88,5.46,3.7,1,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,0.0,3.0
210310-53,CUSHION,1.01,SI2,I,EX,EX,GD,F,2837.98,5.77,5.57,3.76,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,2.0,3.0
202214-267,CUSHION,1.0,SI2,I,GD,EX,VG,N,2838.02,5.64,5.31,3.82,1,0,0,0,0,0,0,0,7.0,6.0,2.0,0.0,1.0,0.0
1648822,CUSHION,0.83,VS2,E,EX,EX,VG,N,3389.88,5.97,5.01,3.35,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0
1796869,CUSHION,0.75,VS1,G,EX,EX,VG,N,3391.44,5.09,5.08,3.45,1,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0
1796874,CUSHION,0.72,VS2,F,EX,EX,EX,N,3392.17,5.59,4.79,3.25,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,0.0,0.0
1615057,CUSHION,0.82,VS2,E,EX,EX,VG,N,3395.72,5.43,5.13,3.47,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0
201244-212,CUSHION,1.2,SI1,K,EX,EX,VG,N,3397.09,5.97,5.96,4.04,1,0,0,0,0,0,0,0,6.0,8.0,0.0,0.0,1.0,0.0
1794029,CUSHION,0.73,VS1,D,EX,EX,VG,F,3399.11,5.55,4.82,3.22,1,0,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,3.0
1794030,CUSHION,0.75,VS1,E,VG,EX,EX,M,3400.33,5.05,5.0,3.45,1,0,0,0,0,0,0,0,4.0,2.0,1.0,0.0,0.0,4.0
1796870,CUSHION,0.75,VS2,D,VG,EX,VG,N,3400.33,5.32,4.88,3.36,1,0,0,0,0,0,0,0,5.0,1.0,1.0,0.0,1.0,0.0
200655-186,CUSHION,1.05,SI1,FANCY,EX,EX,VG,N,3404.8,6.39,5.21,3.53,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0
1789825,CUSHION,0.9,SI2,E,VG,EX,VG,N,3407.53,5.45,5.39,3.75,1,0,0,0,0,0,0,0,7.0,2.0,1.0,0.0,1.0,0.0
201156-549,CUSHION,1.21,I1,F,VG,EX,VG,M,3410.29,6.28,5.68,3.99,1,0,0,0,0,0,0,0,8.0,3.0,1.0,0.0,1.0,4.0
1786412,CUSHION,0.81,SI1,D,EX,EX,EX,N,3416.84,5.55,5.1,3.47,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,0.0,0.0
1760313,CUSHION,0.8,VS2,E,EX,EX,EX,F,3417.96,5.54,5.05,3.4,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,0.0,3.0
211007-308,CUSHION,1.5,VVS2,N,EX,EX,GD,ST,3419.67,6.54,6.32,4.28,1,0,0,0,0,0,0,0,3.0,11.0,0.0,0.0,2.0,5.0
1612563,CUSHION,0.9,VS1,I,EX,EX,VG,N,3420.86,5.51,5.4,3.63,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,0.0
1660160,CUSHION,0.81,VVS1,F,VG,EX,VG,F,3480.49,5.51,4.99,3.49,1,0,0,0,0,0,0,0,2.0,3.0,1.0,0.0,1.0,3.0
211177-144,CUSHION,1.0,SI2,J,VG,VG,VG,N,3480.83,5.88,5.34,3.73,1,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,1.0,0.0
213091-622,CUSHION,0.96,SI1,H,VG,VG,VG,F,3480.99,6.0,5.19,3.62,1,0,0,0,0,0,0,0,6.0,5.0,1.0,1.0,1.0,3.0
203227-301,CUSHION,0.96,SI1,H,EX,EX,VG,ST,3483.07,6.38,5.14,3.49,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,5.0
1799588,CUSHION,0.7,VVS2,E,VG,EX,VG,N,3486.08,4.94,4.85,3.38,1,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,1.0,0.0
212126-29,CUSHION,0.96,SI1,I,VG,EX,VG,N,3489.02,5.56,5.36,3.75,1,0,0,0,0,0,0,0,6.0,6.0,1.0,0.0,1.0,0.0
1791711,CUSHION,0.9,SI1,E,VG,EX,VG,N,3489.83,5.58,5.22,3.65,1,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,1.0,0.0
Eco Diamond LGC10138,CUSHION,1.68,VS2,J,VG,VG,VG,N,3491.26,7.05,6.59,4.29,1,0,0,0,0,0,0,0,5.0,7.0,1.0,1.0,1.0,0.0
210407-79,CUSHION,1.52,VS2,W-X,EX,EX,VG,F,3496.52,6.49,6.03,4.19,1,0,0,0,0,0,0,0,5.0,18.0,0.0,0.0,1.0,3.0
211099-224,CUSHION,1.0,SI1,I,EX,EX,VG,N,3498.72,6.13,5.32,3.61,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
1743724,CUSHION,0.8,VS1,G,EX,EX,VG,N,3499.04,5.69,4.95,3.36,1,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0
1783702,CUSHION,0.9,VS1,H,GD,VG,GD,N,3499.06,5.54,4.99,3.69,1,0,0,0,0,0,0,0,4.0,5.0,2.0,1.0,2.0,0.0
1787753,CUSHION,0.9,SI1,F,GD,EX,VG,N,3499.16,5.62,5.0,3.7,1,0,0,0,0,0,0,0,6.0,3.0,2.0,0.0,1.0,0.0
210516-215,CUSHION,0.97,SI1,H,GD,VG,VG,N,3502.31,5.45,5.12,4.01,1,0,0,0,0,0,0,0,6.0,5.0,2.0,1.0,1.0,0.0
211007-694,CUSHION,1.2,VS1,K,VG,EX,GD,ST,3505.15,6.48,5.64,3.84,1,0,0,0,0,0,0,0,4.0,8.0,1.0,0.0,2.0,5.0
210303-162,CUSHION,1.01,SI1,G,EX,EX,VG,N,3790.33,5.75,5.54,3.73,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
201244-170,CUSHION,1.0,VS1,I,EX,EX,VG,F,3792.23,5.9,5.38,3.65,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,3.0
200786-147,CUSHION,0.96,SI2,H,EX,EX,VG,N,3800.19,6.25,5.25,3.53,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0
1781160,CUSHION,0.9,SI1,G,VG,EX,VG,N,3801.32,5.52,5.12,3.59,1,0,0,0,0,0,0,0,6.0,4.0,1.0,0.0,1.0,0.0
202238-274,CUSHION,0.96,VS2,I,EX,VG,VG,N,3801.62,5.81,5.35,3.64,1,0,0,0,0,0,0,0,5.0,6.0,0.0,1.0,1.0,0.0
1794023,CUSHION,0.82,VS2,D,EX,EX,VG,N,3805.66,5.87,5.0,3.36,1,0,0,0,0,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0
200761-294,CUSHION,1.81,SI1,Y-Z,EX,EX,VG,F,3811.71,6.7,6.67,4.52,1,0,0,0,0,0,0,0,6.0,19.0,0.0,0.0,1.0,3.0
202220-117,CUSHION,1.0,SI1,I,EX,EX,VG,N,3812.58,5.84,5.7,3.85,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
200770-120,CUSHION,1.2,SI2,H,EX,VG,VG,N,3814.51,6.55,5.69,3.85,1,0,0,0,0,0,0,0,7.0,5.0,0.0,1.0,1.0,0.0
200788-194,CUSHION,1.01,SI2,G,EX,EX,EX,M,3815.09,5.91,5.44,3.69,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,0.0,4.0
211031-153,CUSHION,0.98,SI1,H,VG,EX,VG,N,3819.36,5.62,5.35,3.73,1,0,0,0,0,0,0,0,6.0,5.0,1.0,0.0,1.0,0.0
200650-342,CUSHION,1.2,VVS2,K,EX,EX,VG,F,3824.38,6.26,5.74,3.9,1,0,0,0,0,0,0,0,3.0,8.0,0.0,0.0,1.0,3.0
211003-1064,CUSHION,1.19,VS2,J,EX,EX,GD,M,3824.5,6.11,5.84,3.92,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,2.0,4.0
200635-60,CUSHION,1.51,SI1,FANCY,EX,EX,VG,N,3825.69,6.47,6.24,4.24,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0
200699-109,CUSHION,1.02,SI2,G,EX,EX,EX,N,3829.74,5.8,5.68,3.86,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0
210530-522,CUSHION,1.0,SI2,FANCY,VG,EX,VG,ST,3448.25,5.51,5.24,3.74,1,0,0,0,0,0,0,0,7.0,0.0,1.0,0.0,1.0,5.0
203221-1583,CUSHION,1.0,SI2,E,EX,EX,VG,ST,3448.44,6.35,5.5,3.7,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,5.0
1773444,CUSHION,0.9,VS2,I,EX,EX,VG,N,3448.68,5.47,5.33,3.64,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,0.0
210534-150,CUSHION,1.25,SI1,FANCY,EX,EX,VG,N,3449.06,6.61,5.54,3.87,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0
1664753,CUSHION,0.72,VVS1,FANCY,EX,EX,VG,M,3456.76,5.51,4.76,3.2,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,4.0
210043-143,CUSHION,1.01,VS1,J,VG,EX,VG,M,3460.94,6.19,5.26,3.65,1,0,0,0,0,0,0,0,4.0,7.0,1.0,0.0,1.0,4.0
203207-100,CUSHION,1.0,SI2,G,EX,EX,VG,N,3461.91,5.88,5.77,3.91,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
210534-70,CUSHION,1.01,SI2,I,VG,EX,EX,N,3463.35,6.1,5.42,3.76,1,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,0.0,0.0
1626220,CUSHION,0.8,VS2,E,EX,EX,EX,N,3466.3,5.37,5.11,3.46,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0
213061-78,CUSHION,1.0,SI2,G,EX,EX,VG,N,3468.24,6.14,5.31,3.61,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
210026-54,CUSHION,1.29,SI2,J,EX,VG,VG,N,3470.17,6.07,6.03,4.08,1,0,0,0,0,0,0,0,7.0,7.0,0.0,1.0,1.0,0.0
1734196,CUSHION,0.9,SI1,G,EX,EX,EX,N,3471.41,5.63,5.33,3.61,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0
1664485,CUSHION,0.8,VS1,E,EX,EX,VG,F,3471.87,5.76,5.0,3.39,1,0,0,0,0,0,0,0,4.0,2.0,0.0,0.0,1.0,3.0
211125-43,CUSHION,1.0,SI2,F,EX,EX,VG,ST,3473.08,6.36,5.26,3.58,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,5.0
1606712,CUSHION,0.9,VS1,I,EX,VG,VG,N,3475.48,5.71,5.22,3.54,1,0,0,0,0,0,0,0,4.0,6.0,0.0,1.0,1.0,0.0
1553648,CUSHION,0.9,SI2,H,VG,EX,VG,F,2611.79,5.6,5.2,3.53,1,0,0,0,0,0,0,0,7.0,5.0,1.0,0.0,1.0,3.0
1615058,CUSHION,0.8,VS2,H,EX,EX,VG,N,2618.67,5.56,5.14,3.4,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0
203186-280,CUSHION,0.96,VVS2,K,EX,EX,VG,N,2619.85,6.04,5.22,3.54,1,0,0,0,0,0,0,0,3.0,8.0,0.0,0.0,1.0,0.0
1631318,CUSHION,0.8,SI1,E,VG,EX,VG,N,2619.95,5.48,4.99,3.44,1,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,1.0,0.0
1564530,CUSHION,0.9,SI2,E,EX,EX,VG,ST,2620.85,5.75,5.23,3.54,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,5.0
1767811,CUSHION,0.75,SI1,F,EX,EX,VG,N,2620.9,5.84,4.87,3.23,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
211169-12,CUSHION,1.01,I1,FANCY,EX,EX,VG,M,2621.11,5.75,5.69,3.69,1,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,1.0,4.0
1628240,CUSHION,0.8,SI1,G,EX,EX,VG,N,2622.65,6.04,4.84,3.29,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
1648827,CUSHION,0.72,VS2,F,EX,EX,VG,N,2623.08,5.15,4.93,3.35,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
1639560,CUSHION,0.75,SI2,F,EX,EX,VG,N,2623.1,5.57,4.85,3.28,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0
1794025,CUSHION,0.81,VS2,J,VG,EX,EX,N,2625.6,5.4,5.01,3.51,1,0,0,0,0,0,0,0,5.0,7.0,1.0,0.0,0.0,0.0
1773452,CUSHION,0.95,SI2,H,EX,EX,VG,ST,2626.23,5.67,5.48,3.7,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,1.0,5.0
1732848,CUSHION,0.81,SI1,E,EX,EX,VG,N,2626.83,5.89,4.99,3.35,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
202233-575,CUSHION,1.01,SI2,I,VG,EX,VG,ST,2629.54,6.0,5.34,3.73,1,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,1.0,5.0
1657708,CUSHION,0.7,VS2,F,EX,EX,VG,N,2631.11,5.23,4.9,3.28,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
212080-318,CUSHION,1.0,SI2,H,EX,VG,EX,N,3759.15,5.7,5.52,3.75,1,0,0,0,0,0,0,0,7.0,5.0,0.0,1.0,0.0,0.0
210454-210,CUSHION,1.0,VS1,I,VG,VG,EX,M,3764.02,5.77,5.31,3.72,1,0,0,0,0,0,0,0,4.0,6.0,1.0,1.0,0.0,4.0
211090-244,CUSHION,1.0,SI2,F,EX,EX,VG,N,3765.58,6.29,5.43,3.63,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0
201145-43,CUSHION,1.02,SI1,D,EX,EX,EX,ST,3768.42,5.92,5.53,3.71,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,0.0,5.0
1639533,CUSHION,0.9,VS2,H,EX,EX,VG,N,3771.04,5.51,5.31,3.59,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0
211099-248,CUSHION,1.01,SI1,H,EX,VG,VG,ST,3775.07,6.23,5.41,3.66,1,0,0,0,0,0,0,0,6.0,5.0,0.0,1.0,1.0,5.0
212052-403,CUSHION,1.01,SI1,H,EX,EX,EX,F,3776.68,5.75,5.63,3.77,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,0.0,3.0
1638096,CUSHION,0.9,SI1,F,EX,EX,VG,N,3778.83,5.63,5.34,3.63,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
1647276,CUSHION,0.9,SI1,G,EX,EX,EX,N,3779.11,5.62,5.34,3.59,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0
1632710,CUSHION,0.92,SI1,F,EX,EX,VG,N,3780.37,5.75,5.23,3.55,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
200636-118,CUSHION,1.7,SI2,L,VG,EX,GD,N,3781.67,6.65,6.54,4.49,1,0,0,0,0,0,0,0,7.0,9.0,1.0,0.0,2.0,0.0
200700-1110,CUSHION,1.0,SI2,F,EX,EX,VG,N,3784.61,5.89,5.62,3.8,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0
210423-70,CUSHION,1.0,SI1,F,EX,EX,VG,M,3788.46,5.92,5.39,3.66,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,4.0
211090-113,CUSHION,1.01,VS1,J,EX,EX,VG,N,3789.79,6.03,5.5,3.71,1,0,0,0,0,0,0,0,4.0,7.0,0.0,0.0,1.0,0.0
211099-268,CUSHION,1.02,SI1,F,EX,EX,EX,ST,3789.97,5.71,5.67,3.84,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0.0,5.0
1758176,CUSHION,0.9,SI2,H,VG,EX,VG,N,2895.11,5.7,5.14,3.58,1,0,0,0,0,0,0,0,7.0,5.0,1.0,0.0,1.0,0.0
200761-82,CUSHION,1.71,SI2,Y-Z,EX,EX,VG,N,2895.53,6.69,6.38,4.32,1,0,0,0,0,0,0,0,7.0,19.0,0.0,0.0,1.0,0.0
1584392,CUSHION,0.8,VS2,G,EX,EX,EX,N,2896.8,5.25,5.19,3.52,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
1754803,CUSHION,0.9,VS2,J,EX,EX,EX,N,2901.07,5.61,5.25,3.56,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0
200751-175,CUSHION,1.01,VS2,K,EX,EX,VG,F,2901.56,6.05,5.37,3.64,1,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,1.0,3.0
1606764,CUSHION,0.8,VS2,G,EX,EX,EX,N,2902.28,5.59,5.09,3.43,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
1619452,CUSHION,0.9,VS1,J,EX,EX,VG,N,2902.58,5.37,5.34,3.61,1,0,0,0,0,0,0,0,4.0,7.0,0.0,0.0,1.0,0.0
1766791,CUSHION,0.9,VVS2,J,VG,EX,EX,N,2902.86,5.4,5.22,3.63,1,0,0,0,0,0,0,0,3.0,7.0,1.0,0.0,0.0,0.0
1773446,CUSHION,0.9,VS2,I,EX,EX,VG,M,2904.15,6.19,5.09,3.46,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,4.0
200763-51,CUSHION,1.0,SI2,I,EX,EX,EX,F,2904.99,5.96,5.71,3.79,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,0.0,3.0
1795566,CUSHION,0.7,VVS2,G,VG,EX,EX,F,2906.72,5.0,4.87,3.4,1,0,0,0,0,0,0,0,3.0,4.0,1.0,0.0,0.0,3.0
211177-135,CUSHION,0.96,SI1,J,VG,EX,VG,F,2916.16,5.69,5.35,3.74,1,0,0,0,0,0,0,0,6.0,7.0,1.0,0.0,1.0,3.0
211105-104,CUSHION,1.01,SI2,J,EX,EX,VG,N,2921.49,5.64,5.6,3.76,1,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,1.0,0.0
1638099,CUSHION,0.9,SI2,D,EX,EX,EX,F,2921.58,5.37,5.35,3.61,1,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,0.0,3.0
210344-291,CUSHION,1.01,SI1,J,VG,EX,VG,N,2798.53,5.75,5.46,3.81,1,0,0,0,0,0,0,0,6.0,7.0,1.0,0.0,1.0,0.0
1638109,CUSHION,0.8,SI1,F,EX,EX,VG,N,2799.77,5.19,5.16,3.5,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
1772499,CUSHION,0.8,VS1,I,EX,EX,VG,N,2800.26,5.43,5.09,3.45,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,0.0
211007-421,CUSHION,1.01,VS1,O-P,EX,EX,VG,N,2802.49,5.7,5.58,3.79,1,0,0,0,0,0,0,0,4.0,13.0,0.0,0.0,1.0,0.0
211003-804,CUSHION,1.01,VS2,K,EX,EX,VG,M,2802.83,5.89,5.49,3.73,1,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,1.0,4.0
1608396,CUSHION,0.8,VS2,G,EX,EX,EX,N,2805.18,5.27,5.25,3.56,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
200519-97,CUSHION,1.11,SI1,FANCY,EX,EX,VG,F,2805.3,5.92,5.61,3.81,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,3.0
210365-340,CUSHION,1.13,VS2,FANCY,EX,EX,VG,F,2805.77,6.37,5.36,3.64,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,3.0
1782534,CUSHION,0.9,VS1,J,VG,EX,VG,F,2806.82,5.65,5.22,3.58,1,0,0,0,0,0,0,0,4.0,7.0,1.0,0.0,1.0,3.0
210479-310,CUSHION,0.96,I1,F,EX,EX,EX,N,2807.43,5.89,5.37,3.64,1,0,0,0,0,0,0,0,8.0,3.0,0.0,0.0,0.0,0.0
1642228,CUSHION,0.9,VS2,J,EX,EX,EX,N,2812.65,6.01,5.13,3.49,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0
1643510,CUSHION,0.8,SI1,F,EX,EX,VG,N,2817.63,5.34,5.17,3.49,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
1652680,CUSHION,0.81,VS2,F,EX,EX,VG,M,2817.8,5.45,5.2,3.42,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,4.0
210516-50,CUSHION,1.0,VVS2,L,GD,EX,EX,N,2817.95,5.36,5.35,3.85,1,0,0,0,0,0,0,0,3.0,9.0,2.0,0.0,0.0,0.0
1767810,CUSHION,0.7,VS2,F,VG,EX,VG,N,2818.99,5.02,4.8,3.36,1,0,0,0,0,0,0,0,5.0,3.0,1.0,0.0,1.0,0.0
1783706,CUSHION,0.72,VS2,F,EX,VG,VG,N,3237.87,5.69,4.81,3.2,1,0,0,0,0,0,0,0,5.0,3.0,0.0,1.0,1.0,0.0
1761464,CUSHION,0.9,SI2,E,VG,EX,VG,N,3238.89,5.63,5.23,3.65,1,0,0,0,0,0,0,0,7.0,2.0,1.0,0.0,1.0,0.0
1746974,CUSHION,0.82,VS1,H,EX,EX,EX,N,3248.18,5.76,5.0,3.38,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0
210492-71,CUSHION,1.0,VVS2,K,VG,EX,EX,N,3250.49,5.71,5.4,3.75,1,0,0,0,0,0,0,0,3.0,8.0,1.0,0.0,0.0,0.0
1771056,CUSHION,0.8,VVS2,D,EX,EX,VG,M,3250.53,5.87,4.92,3.32,1,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,4.0
1759248,CUSHION,0.9,SI2,D,VG,EX,VG,N,3251.21,6.02,5.11,3.45,1,0,0,0,0,0,0,0,7.0,1.0,1.0,0.0,1.0,0.0
213081-239,CUSHION,1.0,VS1,J,GD,EX,VG,N,3255.46,5.88,5.2,3.74,1,0,0,0,0,0,0,0,4.0,7.0,2.0,0.0,1.0,0.0
210496-30,CUSHION,0.96,SI2,H,EX,EX,EX,ST,3257.15,5.77,5.71,3.58,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,0.0,5.0
1638106,CUSHION,0.8,VS2,G,EX,EX,VG,N,3260.31,5.24,5.2,3.47,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
212023-348,CUSHION,1.0,VS2,K,VG,EX,EX,N,3267.15,5.72,5.35,3.72,1,0,0,0,0,0,0,0,5.0,8.0,1.0,0.0,0.0,0.0
1667142,CUSHION,0.72,VS1,G,EX,EX,EX,N,3268.8,5.21,4.92,3.29,1,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0
1778450,CUSHION,0.8,VS2,G,EX,EX,VG,N,3269.41,5.44,5.04,3.42,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
212109-506,CUSHION,1.2,SI2,K,EX,EX,VG,F,3269.71,6.64,5.6,3.76,1,0,0,0,0,0,0,0,7.0,8.0,0.0,0.0,1.0,3.0
1798193,CUSHION,0.7,VS1,D,VG,EX,VG,N,3273.31,4.94,4.91,3.42,1,0,0,0,0,0,0,0,4.0,1.0,1.0,0.0,1.0,0.0
1759249,CUSHION,0.92,SI2,F,EX,VG,EX,N,3275.32,5.86,5.34,3.47,1,0,0,0,0,0,0,0,7.0,3.0,0.0,1.0,0.0,0.0
1638120,CUSHION,0.7,SI1,E,EX,EX,VG,N,2421.52,5.32,4.87,3.29,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
1615056,CUSHION,0.8,VS1,I,EX,EX,VG,N,2422.26,5.3,5.21,3.54,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,0.0
1773460,CUSHION,0.8,SI1,G,EX,EX,VG,N,2422.89,5.84,4.95,3.34,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
1648823,CUSHION,0.83,SI1,G,EX,EX,VG,N,2425.61,5.34,5.21,3.54,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
1548301,CUSHION,0.71,VS2,E,EX,EX,VG,N,2426.81,5.53,4.77,3.16,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0
210034-116,CUSHION,1.01,SI1,K,EX,EX,EX,M,2433.19,5.67,5.58,3.75,1,0,0,0,0,0,0,0,6.0,8.0,0.0,0.0,0.0,4.0
200689-24,CUSHION,1.22,VS1,FANCY,EX,VG,VG,N,2433.77,5.92,5.89,3.95,1,0,0,0,0,0,0,0,4.0,0.0,0.0,1.0,1.0,0.0
1790056,CUSHION,0.86,VS2,FANCY,EX,EX,VG,N,2433.8,5.24,5.06,3.52,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0
1606767,CUSHION,0.81,VS2,I,EX,EX,EX,N,2434.07,5.28,5.16,3.5,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0
200753-97,CUSHION,1.5,SI2,W-X,VG,VG,GD,M,2435.5,6.69,5.96,4.16,1,0,0,0,0,0,0,0,7.0,18.0,1.0,1.0,2.0,4.0
1596261,CUSHION,0.81,SI1,G,EX,EX,VG,N,2435.56,5.46,5.18,3.5,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
212001-126,CUSHION,0.96,VS1,K,VG,EX,EX,N,2435.56,5.66,5.42,3.75,1,0,0,0,0,0,0,0,4.0,8.0,1.0,0.0,0.0,0.0
